"idinstitucion","cuit","nombre","nombre_corto","tipo","jurisdiccion","sigla","idpadreinstitucion","casillacorreo","clasificacion","regimen","observaciones","esuniversidad","modiuniversidad","email","web","cue","facebook","twitter","vigencia_hasta","solo_guia","nivelcpres","en_cpres","idnivel","en_sicer","prefijo","telefono1","telefono2"
4274,NULL,"Sede Regional Villa Dolores - Luis Tessandori",NULL,"UA","P","",3022,NULL,NULL,"PU",NULL,0,0,"sedevdolores.ltessandori@upc.edu.ar","www.upc.edu.ar",NULL,NULL,NULL,9999,0,1,False,2,True,"3544","440434","440434"
3754,NULL,"Rectorado",NULL,"UA","N",NULL,3745,NULL,NULL,"PR",NULL,0,0,NULL,NULL,"070215300",NULL,NULL,9999,0,1,False,1,True,NULL,NULL,NULL
3755,NULL,"Unidad Académica de Actividad Física",NULL,"UA","N",NULL,3745,NULL,NULL,"PR",NULL,0,0,NULL,NULL,"070215302",NULL,NULL,9999,0,1,False,2,True,NULL,NULL,NULL
3940,NULL,"Dirección de extensión",NULL,"UA","N",NULL,3745,NULL,NULL,"PR",NULL,0,0,NULL,NULL,"070215301",NULL,NULL,9999,0,1,False,1,True,NULL,NULL,NULL
3941,NULL,"Unidad académica de Animación Sociocultural",NULL,"UA","N",NULL,3745,NULL,NULL,"PR",NULL,0,0,NULL,NULL,"070215303",NULL,NULL,9999,0,1,False,1,True,NULL,NULL,NULL
3949,NULL,"Extensión Àulica - Santa Fe",NULL,"UA","N","",2113,"",NULL,"PR",NULL,0,0,"enfermeriasantafe@iunir.edu.ar","www.iunir.edu.ar","078211113","","",9999,0,1,False,4,True,"0341","421-1477","425-6344"
2879,"","Departamento de Economia y Administracion del Deporte","","UA","N","",2855,"","","PR","",0,0,"ryacopi@iuriverplate.edu.ar","www.iuriverplate.edu.ar","070212401","www.facebook.com/IURP.oficial","",9999,0,1,True,2,True,"011","47891143",""
3948,NULL,"Extensión Áulica - Venado Tuerto",NULL,"UA","N","",2113,"",NULL,"PR",NULL,0,0,"sapsicologiavt@iunir.edu.ar","www.iunir.edu.ar","078211114","","",9999,0,1,False,4,True,"3462","46-2525",""
3489,NULL,"Facultad de Odontología",NULL,"UA","N","",2113,"",NULL,"PR",NULL,0,0,"facultadodontologia@iunir.edu.ar","https://www.iunir.edu.ar/grado/odontologia/fodonto.asp","078211102","","",9999,0,1,False,2,True,"0341","421-1477","425-6344"
3490,NULL,"Facultad de Psicología",NULL,"UA","N","",2113,"",NULL,"PR",NULL,0,0,"facultadpsicologia@iunir.edu.ar","https://www.iunir.edu.ar/grado/psicologia/fpsico.asp","078211104","","",9999,0,1,False,2,True,"0341","421-1477","425-6344"
3670,NULL,"Rectorado",NULL,"UA","N","",2113,NULL,NULL,"PR",NULL,0,0,"iunir@iunir.edu.ar","www.iunir.edu.ar","070611121","","",9999,0,2,True,1,True,"0341","421-1477","425-6344"
3492,NULL,"Facultad de Medicina - Centro Formador Hospital Privado de Rosario",NULL,"UA","N","",2113,"",NULL,"PR",NULL,0,0,"especializacionesmedicas@iunir.edu.ar","https://iunir.edu.ar/","078211111","","",9999,0,1,False,4,True,"0341","421-1477","425-6344"
3488,NULL,"Facultad de Medicina - Centro Formador Sanatorio Británico",NULL,"UA","N","",2113,"",NULL,"PR",NULL,0,0,"especializacionesmedicas@iunir.edu.ar","https://iunir.edu.ar/","070611118","","",9999,0,1,False,4,True,"0341","421-1477","425-6344"
4042,NULL,"Facultad de Medicina - Centro Formador Sanatorio de Niños",NULL,"UA","N","",2113,"",NULL,"PR",NULL,0,0,"especializacionesmedicas@iunir.edu.ar","https://iunir.edu.ar/","070611119","","",9999,0,1,False,4,True,"0341","421-1477","425-6344"
3487,NULL,"Facultad de Medicina - Centro Formador Sanatorio Modelo de Rufino y Hospital SAMCO de Rufino",NULL,"UA","N","",2113,"",NULL,"PR",NULL,0,0,"especializacionesmedicas@iunir.edu.ar","https://iunir.edu.ar/","070611120","","",9999,0,1,False,4,True,"0341","421-1477","425-6344"
3493,NULL,"Facultad de Medicina - Centro Formador Sanatorio Parque",NULL,"UA","N","",2113,"",NULL,"PR",NULL,0,0,"especializacionesmedicas@iunir.edu.ar","https://iunir.edu.ar/","078211112","","",9999,0,1,False,4,True,"0341","421-1477","425-6344"
4063,NULL,"Escuela de Posgrado",NULL,"UA","N","",2113,"",NULL,"PR",NULL,0,0,"postgrado@iunir.edu.ar","https://iunir.edu.ar/","070611115","","",9999,0,1,False,2,True,"0341","421-1477","425-6344"
3248,NULL,"Colegio Papa Francisco",NULL,"PRE","N","",32,"",NULL,"PR",NULL,0,0,"colegiopf@uca.edu.ar","www.uca.edu.ar/index.php/site/index/es/uca/colegio-papa-francisco/","075006242","","",9999,0,1,True,2,True,"011","0810-2200-822",""
2381,"","Área Cultura","","UA","N","",2355,"","","PR","",0,0,"info@iusam.edu.ar","http://www.iusam.edu.ar/","070214100","","",9999,0,1,True,2,True,"011","48991607","33386441"
2382,"","Área Psicoanálisis","","UA","N","",2355,"","","PR","",0,0,"info@iusam.edu.ar","http://www.iusam.edu.ar/","070214101","","",9999,0,1,True,2,True,"011","48991607","33386441"
2383,"","Área Psicopatología","","UA","N","",2355,"","","PR","",0,0,"info@iusam.edu.ar","http://www.iusam.edu.ar/","070214102","","",9999,0,1,True,2,True,"011","48991607","33386441"
3676,NULL,"Rectorado",NULL,"UA","N","",2355,"",NULL,"PR",NULL,0,0,"info@iusam.edu.ar","http://www.iusam.edu.ar/","070214103","","",9999,0,2,True,1,True,"011","48991607","33386441"
693,"","Rectorado","","UA","N","",102,"","","PR","",0,0,"secretariageneral@favaloro.edu.ar","www.favaloro.edu.ar","070212603",NULL,NULL,9999,0,1,True,1,True,"011","43781161","43781186"
2342,"","Sede Central","","UA","N","ESEADE",924,"","","PR","",0,0,"pin@eseade.edu.ar","www.eseade.edu.ar","070211000","","",9999,0,1,True,2,True,"011","47735825","47774295"
2880,"","Departamento de Educacion y Deporte","","UA","N","",2855,"","","PR","",0,0,"mhernandez@iuriverplate.edu.ar","www.iuriverplate.edu.ar","070212400","www.facebook.com/IURP.oficial","",9999,0,1,True,2,True,"011","47891143",""
3639,NULL,"Rectorado",NULL,"UA","N","",2855,NULL,NULL,"PR",NULL,0,0,"cbalfhor@iuriverplate.edu.ar","www.iuriverplate.edu.ar","070212402","www.facebook.com/IURP.oficial","",9999,0,2,True,1,True,"011","47891143",""
2842,"","Escuela de Cadetes Comisario General Juan Ángel Pirker","","UA","N","",59,"","","PU","",0,0,"inscripciones@escueladecadetespfa.edu.ar","www.iupfa.edu.ar","070200405","","",9999,0,1,True,2,True,"011","46383129",""
2485,"","Departamento Académico Escuela de Suboficiales","","UA","N","ESUB",2157,"","","PU","",0,0,"informes@iusm.edu.ar","https://iusm.edu.ar/","070600501","","",9999,0,1,True,2,True,"03487","438013","438014"
2821,"","Unidad Académica de Formación de Grado","","UA","N","UAFG",59,"","","PU","",0,0,"alumnos@iupfa.edu.ar","www.iupfa.edu.ar","070200402","","",9999,0,1,True,2,True,"011","49055000",""
680,"","Sede","","UA","N","IUPFA",59,"","","PU","",0,0,"academica@iupfa.edu.ar","www.iupfa.edu.ar","070200406","","",9999,0,1,True,2,True,"011","49055000",""
3273,NULL,"Unidad Académica de Formación Profesional y Permanente",NULL,"PRE","N","",59,"",NULL,"PU",NULL,0,0,"informes@iupfa.edu.ar","http://www.universidad-policial.edu.ar/","070200407","","",9999,0,1,True,2,True,"011","49055000",""
3897,NULL,"Hospital Interzonal General de Agudos ""Luisa C. de Gandulfo""",NULL,"UA","N","",33,"",NULL,"PU",NULL,0,0,"doeinfo@rec.uba.ar","www.fmed.uba.ar","070615429","","",9999,0,1,False,4,True,"011","52855000",NULL
446,"","Centro Regional Pergamino","","UA","N","",32,"","","PR","",0,0,"ingreso_rosario@uca.edu.ar","www.uca.edu.ar","070606201","","",2022,0,1,True,2,True,NULL,NULL,NULL
2831,"","Facultad de Ciencias Económicas y Jurídicas","","UA","N","",32,"","","PR","",0,0,"infoucamendoza@uca.edu.ar","www.uca.edu.ar","075006207","","",2022,0,1,True,2,True,NULL,NULL,NULL
3271,NULL,"Departamento de Artes Visuales",NULL,"UA","P","",3153,"",NULL,"PU",NULL,0,0,"artesvisuales@iupa.edu.ar","www.iupa.edu.ar","076214403","","",9999,0,1,True,2,True,"298","4432889",""
452,"","Facultad de Humanidades y Ciencias de la Educación","","UA","N","",32,"","","PR","",0,0,"infoucamendoza@uca.edu.ar","www.uca.edu.ar","075006208","","",2022,0,1,True,2,True,NULL,NULL,NULL
3272,NULL,"Departamento de Música",NULL,"UA","P","",3153,"",NULL,"PU",NULL,0,0,"mvivet@iupa.edu.ar","www.iupa.edu.ar","076214405","","",9999,0,1,True,2,True,"298","4432889",""
3678,NULL,"Rectorado",NULL,"UA","P","",3153,"",NULL,"PU",NULL,0,0,"contacto@iupa.edu.ar","http://iupa.edu.ar/sitio/","076214406","https://www.facebook.com/iupa.institucional.oficia","https://twitter.com/iupainst",9999,0,2,True,1,True,"298","4432889",""
3674,NULL,"Rectorado",NULL,"UA","N","",72,"",NULL,"PR",NULL,0,0,"planeamiento@ucse.edu.ar","http://newsite.ucse.edu.ar/","078607109","","",9999,0,2,True,1,True,"385","4211777",""
4066,NULL,"Dirección de Relaciones Internacionales",NULL,"UA","N","",32,"",NULL,"PR",NULL,0,0,"UCA-Internacional@uca.edu.ar","http://uca.edu.ar/es/uca-internacional","070206244","","",9999,0,1,False,2,True,"011","08102200822",""
454,"","Facultad de Artes y Ciencias Musicales","","UA","N","UCA",32,"UCA","","PR","",0,0,"ingreso@uca.edu.ar","www.uca.edu.ar","070206211","","",9999,0,1,True,2,True,"011","08102200822",""
2703,"","Facultad de Ciencias Económicas","","UA","N","UCA",32,"UCA","","PR","",0,0,"ingreso@uca.edu.ar","www.uca.edu.ar","070206213","","",9999,0,1,True,2,True,"011","08102200822",""
447,"","Facultad de Ciencias Económicas del Rosario","","UA","N","",32,"","","PR","",0,0,"ingreso_rosario@uca.edu.ar","www.uca.edu.ar","078206225","","",9999,0,1,True,2,True,"011","08102200822",""
2693,"","Facultad de Ciencias Médicas","","UA","N","UCA",32,"UCA","","PR","",0,0,"ingreso@uca.edu.ar","www.uca.edu.ar","070206216","","",9999,0,1,True,2,True,"011","08102200822",""
2275,"","Facultad de Derecho","","UA","N","UCA",32,"UCA","","PR","",0,0,"ingreso@uca.edu.ar","www.uca.edu.ar","070206218","","",9999,0,1,True,2,True,"011","08102200822",""
907,"","Facultad de Derecho Canónico","","UA","N","UCA",32,"UCA","","PR","",0,0,"ingreso@uca.edu.ar","www.uca.edu.ar","070206219","","",9999,0,1,True,2,True,"011","08102200822",""
448,"","Facultad de Derecho y Ciencias Sociales del Rosario","","UA","N","",32,"","","PR","",0,0,"ingreso_rosario@uca.edu.ar","www.uca.edu.ar","078206202","","",9999,0,1,True,2,True,"011","08102200822",""
450,"","Facultad de Filosofía y Letras","","UA","N","UCA",32,"UCA","","PR","",0,0,"ingreso@uca.edu.ar","www.uca.edu.ar","070206209","","",9999,0,1,True,2,True,"011","08102200822",""
2702,"","Facultad de Psicología y Psicopedagogía","","UA","N","UCA",32,"UCA","","PR","",0,0,"ingreso@uca.edu.ar","www.uca.edu.ar","070206220","","",9999,0,1,True,2,True,"011","08102200822",""
3088,NULL,"Facultad de Química e Ingeniería del Rosario",NULL,"UA","N","",32,"",NULL,"PR",NULL,0,0,"ingreso_rosario@uca.edu.ar","www.uca.edu.ar/quimicarosario","078206233","","",9999,0,1,True,2,True,"011","08102200822",""
453,"","Facultad de Teología","","UA","N","UCA",32,"UCA","","PR","",0,0,"ingreso@uca.edu.ar","www.uca.edu.ar","070206204","","",9999,0,1,True,2,True,"011","08102200822",""
451,"","Facultad Teresa de Ávila","","UA","N","",32,"","","PR","",0,0,"ingreso_parana@uca.edu.ar","www.uca.edu.ar","073006203","","",9999,0,1,True,2,True,"011","08102200822",""
3250,NULL,"Colegio Santo Tomas de Aquino",NULL,"PRE","N","",32,"",NULL,"PR",NULL,0,0,"colegio@uca.edu.ar","https://uca.edu.ar/es/colegio-santo-tomas-de-aquino","070206221","","",9999,0,1,True,2,True,"011","0810-2200-822",""
3653,NULL,"Rectorado",NULL,"UA","N","",32,"",NULL,"PR",NULL,0,0,"planeamiento@uca.edu.ar","www.uca.edu.ar","070206245","","",9999,0,2,True,1,True,"011","0810-2200-822",""
746,"","Facultad de Arquitectura","","UA","N","",740,"","","PR","",0,0,"contacto@uai.edu.ar","www.uai.edu.ar","070209715","","",9999,0,1,True,2,True,"011","43427788",""
747,"","Facultad de Desarrollo e Investigación Educativos","","UA","N","",740,"","","PR","",0,0,"contacto@uai.edu.ar","www.uai.edu.ar","070209718",NULL,NULL,2019,0,1,True,2,True,"011","43427788",""
2648,"","Facultad de Turismo y Hospitalidad - Rosario","","UA","N","",740,"","","PR","",0,0,"uairosario@uai.edu.ar","www.uai.edu.ar","078209704",NULL,NULL,9999,0,1,True,2,True,"0341","440-8010",""
744,"","Facultad de Derecho y Ciencias Políticas","","UA","N","",740,"","","PR","",0,0,"contacto@uai.edu.ar","www.uai.edu.ar","070209712",NULL,NULL,9999,0,1,True,2,True,"011","43427788",""
749,"","Facultad de Medicina y Ciencias de la Salud","","UA","N","",740,"","","PR","",0,0,"contacto@uai.edu.ar","www.uai.edu.ar","070209719",NULL,NULL,9999,0,1,True,2,True,"011","43427788",""
748,"","Facultad de Motricidad Humana y Deportes","","UA","N","",740,"","","PR","",0,0,"contacto@uai.edu.ar","www.uai.edu.ar","070209720",NULL,NULL,9999,0,1,True,2,True,"011","43427788",""
750,"","Facultad de Psicología y Relaciones Humanas","","UA","N","",740,"","","PR","",0,0,"contacto@uai.edu.ar","www.uai.edu.ar","070209721",NULL,NULL,9999,0,1,True,2,True,"011","43427788",""
743,"","Facultad de Tecnología Informática","","UA","N","",740,"","","PR","",0,0,"contacto@uai.edu.ar","www.uai.edu.ar","070209713",NULL,NULL,9999,0,1,True,2,True,"011","43427788",""
2143,"","Facultad de Turismo y Hospitalidad","","UA","N","",740,"","","PR","",0,0,"contacto@uai.edu.ar","www.uai.edu.ar","070209703",NULL,NULL,9999,0,1,True,2,True,"011","43427788",""
797,"","Facultad de Ciencias de la Comunicación","","UA","N","",740,"","","PR","",0,0,"contacto@uai.edu.ar","www.uai.edu.ar","070209702",NULL,NULL,9999,0,1,True,2,True,"011","43427788",""
2649,"","Facultad de Tecnología Informática - Rosario","","UA","N","",740,"","","PR","",0,0,"uairosario@uai.edu.ar","www.uai.edu.ar","078209722",NULL,NULL,9999,0,1,True,2,True,"0341","440-8010",""
2650,"","Facultad de Psicología y Relaciones Humanas - Rosario","","UA","N","",740,"","","PR","",0,0,"uairosario@uai.edu.ar","www.uai.edu.ar","078209705",NULL,NULL,9999,0,1,True,2,True,"0341","440-8010",""
2933,NULL,"Facultad de Ciencias Humanas y de la Conducta",NULL,"UA","N","FCHC",102,"",NULL,"PR",NULL,0,0,"decanatoFCHC@favaloro.edu.ar","www.favaloro.edu.ar","070212600","","",9999,0,1,True,2,True,"011","43781124","43781195"
932,"","Facultad de Ciencias Médicas","","UA","N","FCM",102,"","","PR","",0,0,"decanatoFCM@favaloro.edu.ar","www.favaloro.edu.ar","070212601","","",9999,0,1,True,2,True,"011","43781174",""
933,"","Facultad de Ingeniería y Ciencias Exactas y Naturales","","UA","N","FICEN",102,"","","PR","",0,0,"sec_acad_ficen@favaloro.edu.ar","www.favaloro.edu.ar","070212602",NULL,NULL,9999,0,1,True,2,True,"011","43781106",""
745,"","Facultad de Ciencias Empresariales","","UA","N","",740,"","","PR","",0,0,"contacto@uai.edu.ar","www.uai.edu.ar","070209716",NULL,NULL,2019,0,1,True,2,True,"011","43427788",""
3896,NULL,"Hospital Interzonal General de Agudos ""Presidente Perón""",NULL,"UA","N","",33,"",NULL,"PU",NULL,0,0,"doeinfo@rec.uba.ar","www.fmed.uba.ar","070615430","","",9999,0,1,False,4,True,"011","52855000",NULL
3832,NULL,"Hospital Italiano de Buenos Aires",NULL,"UA","N","",33,"",NULL,"PU",NULL,0,0,"doeinfo@rec.uba.ar","www.fmed.uba.ar","070215432","","",9999,0,1,False,4,True,"011","52855000",NULL
3895,NULL,"Hospital Materno Infantil Dr. Carlos Gianantonio",NULL,"UA","N","",33,"",NULL,"PU",NULL,0,0,"doeinfo@rec.uba.ar","www.fmed.uba.ar","070615433","","",9999,0,1,False,4,True,"011","52855000",NULL
2653,"","Facultad de Desarrollo e Investigación Educativos - Rosario","","UA","N","",740,"","","PR","",0,0,"uairosario@uai.edu.ar","www.uai.edu.ar","078209708",NULL,NULL,2019,0,1,True,2,True,"","",""
2267,"","Escuela de Dirección de Empresas","","UA","N","EDDE",65,"","","PR","",0,0,"admision@uade.edu.ar","www.uade.edu.ar","070206409","","",9999,0,1,True,2,True,"011","40007600",""
3289,NULL,"Colegio Superior ""Justo José de Urquiza""",NULL,"PRE","P","",2117,"",NULL,"PU",NULL,0,0,"colegiodeluruguay@gmail.com","http://www.colegiourquiza.edu.ar/site/","073000845","www.facebook.com/colegiodeluruguay","",9999,0,1,True,2,True,"03442","425554",""
2655,"","Facultad de Ciencias de la Comunicación - Rosario","","UA","N","",740,"","","PR","",0,0,"uairosario@uai.edu.ar","www.uai.edu.ar","078209710",NULL,NULL,9999,0,1,True,2,True,"0341","440-8010",""
2654,"","Facultad de Derecho y Ciencias Políticas - Rosario","","UA","N","",740,"","","PR","",0,0,"contacto@uai.edu.ar","www.uai.edu.ar","078209709",NULL,NULL,9999,0,1,True,2,True,"0341","440-8010",""
3983,NULL,"Facultad de Psicología y Relaciones Humanas - San Nicolas",NULL,"UA","N","",740,"",NULL,"PR",NULL,0,0,"contacto@uai.edu.ar","www.uai.edu.ar","070609729","","",9999,0,1,False,2,True,"0336","445-5195",""
3938,NULL,"Facultad de Ciencias de la Educación y Psicopedagogía - Rosario",NULL,"UA","N","",740,"",NULL,"PR",NULL,0,0,"contacto@uai.edu.ar","www.uai.edu.ar","078209724","","",9999,0,1,False,2,True,"0341","440-8010",""
3675,NULL,"Rectorado",NULL,"UA","N","",740,"",NULL,"PR",NULL,0,0,"contacto@uai.edu.ar","www.uai.edu.ar","070209730","","",9999,0,2,True,1,True,"011","43427788",""
3581,NULL,"Facultad de Ciencias Económicas - Rosario",NULL,"UA","N","",740,"",NULL,"PR",NULL,0,0,"contacto@uai.edu.ar","www.uai.edu.ar","078209727","","",9999,0,1,False,2,True,"0341","440-8010",""
3582,NULL,"Facultad de Ciencias Económicas - San Nicolas",NULL,"UA","N","",740,"",NULL,"PR",NULL,0,0,"contacto@uai.edu.ar","www.uai.edu.ar","070609728","","",9999,0,1,False,2,True,"0336","445-5195",""
2345,"","Facultad de Ciencias de la Gestión","","UA","N","FCG",2117,"","","PU","",0,0,"fcg_alumnado@uader.edu.ar","http://fcg.uader.edu.ar","073000801","","",9999,0,1,True,2,True,"0343","4211538",""
3580,NULL,"Facultad de Ciencias Económicas",NULL,"UA","N","",740,"",NULL,"PR",NULL,0,0,"contacto@uai.edu.ar","www.uai.edu.ar","070209726","","",9999,0,1,False,2,True,"011","43427788",""
3265,NULL,"Escuela de Graduados",NULL,"UA","N","UAP",92,"",NULL,"PR",NULL,0,0,"informes@uap.edu.ar","https://uap.edu.ar/","073008100","","",9999,0,1,True,2,True,"343","4918000",""
3850,NULL,"Facultad de Ciencias de la Educación y Psicopedagogía",NULL,"UA","N","",740,"",NULL,"PR",NULL,0,0,"contacto@uai.edu.ar","www.uai.edu.ar","070209723","","",9999,0,1,False,2,True,"011","43427788",""
3939,NULL,"Facultad de Ciencias de la Educación y Psicopedagogía - San Nicolas",NULL,"UA","N","",740,"",NULL,"PR",NULL,0,0,"contacto@uai.edu.ar","www.uai.edu.ar","070609725","","",9999,0,1,False,2,True,"0336","445-5195",""
2966,NULL,"Facultad de Derecho y Ciencias Políticas - San Nicolas",NULL,"UA","N","",740,"",NULL,"PR",NULL,0,0,"rectorado@uai.edu.ar","www.uai.edu.ar","070609717","","",9999,0,1,True,2,True,"0336","445-5195",""
2348,"","Facultad de Ciencias de la Vida y la Salud","","UA","N","FCVS",2117,"","","PU","",0,0,"alumnadosalud@hotmail.com.ar","http://fcvs.uader.edu.ar/","073000804",NULL,NULL,9999,0,1,True,2,True,"0343","4225850",""
2346,"","Facultad de Ciencia y Tecnología","","UA","N","FCYT",2117,"","","PU","",0,0,"fcyt_alumnado@uader.edu.ar","http://fcyt.uader.edu.ar/web","073000802",NULL,NULL,9999,0,1,True,2,True,"0343","4975141","4975066"
2347,"","Facultad de Humanidades, Arte y Ciencias Sociales","","UA","N","FHACS",2117,"","","PU","",0,0,"alumnado_humanidades@uader.edu.ar","http://www.fhaycs-uader.edu.ar/","073000803",NULL,NULL,9999,0,1,True,2,True,"0343","4840286","4209702"
2954,NULL,"Rectorado",NULL,"UA","N","",2117,"",NULL,"PU",NULL,0,0,"academica@uader.edu.ar","http://www.uader.edu.ar","073000806",NULL,NULL,9999,0,1,True,1,True,"0343","4207880",""
2656,"","Facultad de Ciencias Empresariales - Rosario","","UA","N","",740,"","","PR","",0,0,"uairosario@uai.edu.ar","www.uai.edu.ar","070609711",NULL,NULL,2019,0,1,True,2,True,"0341","440-8010",""
2909,NULL,"Facultad de Ciencias Empresariales - San Nicolas",NULL,"UA","N","",740,"",NULL,"PR",NULL,0,0,"uaisannicolas@uai.edu.ar","www.uai.edu.ar","070609702","","",2019,0,1,True,2,True,"0336","4455195",""
2910,NULL,"Facultad de Desarrollo e Investigación Educativos - San Nicolas",NULL,"UA","N","",740,"",NULL,"PR",NULL,0,0,"uaisannicolas@uai.edu.ar","www.uai.edu.ar","070609701","","",2019,0,1,True,2,True,"","",""
3946,NULL,"Facultad de Ciencias de la Salud",NULL,"UA","N","FASA",65,"",NULL,"PR",NULL,0,0,"admision@uade.edu.ar","www.uade.edu.ar","070206412","","",9999,0,1,False,2,True,"011","40007600",""
467,"","Facultad de Ciencias Económicas","","UA","N","FACE",65,"","","PR","",0,0,"admision@uade.edu.ar","www.uade.edu.ar","070206406",NULL,NULL,9999,0,1,True,2,True,"011","40007600",""
2359,"","Facultad de Ciencias Jurídicas y Sociales","","UA","N","FAJU",65,"","","PR","",0,0,"admision@uade.edu.ar","www.uade.edu.ar","070206407",NULL,NULL,9999,0,1,True,2,True,"011","40007600",""
3039,NULL,"Facultad de Comunicación",NULL,"UA","N","FACO",65,"",NULL,"PR",NULL,0,0,"admision@uade.edu.ar","www.uade.edu.ar","070206408","","",9999,0,1,True,2,True,"011","40007600",""
2200,"","Facultad de Ingeniería y Ciencias Exactas","","UA","N","FAIN",65,"","","PR","",0,0,"admision@uade.edu.ar","www.uade.edu.ar","070206403",NULL,NULL,9999,0,1,True,2,True,"011","40007600",""
2569,"","Relaciones Internacionales","","UA","N","",65,"","","PR","",0,0,"admision@uade.edu.ar","www.uade.edu.ar","070206411","","",9999,0,1,True,2,True,"011","40007600",""
469,"","Escuela de Arquitectura","","UA","N","",66,"","","PR","",0,0,"info@kennedy.edu.ar","http://www.kennedy.edu.ar/","070206508",NULL,NULL,9999,0,1,True,2,True,"011","5236-1216",""
471,"","Escuela de Sistemas","","UA","N","",66,"","","PR","",0,0,"info@kennedy.edu.ar","http://www.kennedy.edu.ar/","070206509","","",9999,0,1,True,2,True,"011","5236-1216",""
3117,NULL,"Facultad de Ciencias de la Salud",NULL,"UA","N","",66,"",NULL,"PR",NULL,0,0,"info@kennedy.edu.ar","http://www.kennedy.edu.ar/","070206513","","",9999,0,1,True,2,True,"011","52361216",""
3118,NULL,"Facultad de Ciencias Económicas y Empresariales",NULL,"UA","N","",66,"",NULL,"PR",NULL,0,0,"info@kennedy.edu.ar","http://www.kennedy.edu.ar/","070206510","","",9999,0,1,True,2,True,"011","52361216",""
